	CHRF_R_02_056_35	CHRF_R_02_056_02	s01_016_31	PID_1316_01-038-03	PID_1316_02-115-31	s01_038_31	PID_1316_03-012-01	CHRF_01_056_02	PID_1316_03-038-01	PID_1316_03-016-01	CHRF_03_063_01	PID_1316_02-111-31	PID_1316_02-029-02	PID_1316_01-056-01	PID_1316_01-115-01	PID_1316_01-046-33	CHRF_02_061_02	PID_1316_01-111-33	PID_1316_R-02-070-35	PID_1316_R-02-070-02	A01_008_01	PID_1316_02-012-01	PID_1316_01-046-01	PID_1316_02-093-02	PID_1316_02-038-01	CHRF_02_063_01	s01_016_03	PID_1316_02-111-03	s01_023_35	PID_1316_02-070-35	PID_1316_03-038-03	PID_1316_03-016-03	PID_1316_02-111-33	PID_1316_01-012-01	A02_008_01	PID_1316_01-093-02	PID_1316_03-111-01	A01_007_35	PID_1316_01-111-03	PID_1316_03-115-01	PID_1316_01-070-35	PID_1316_01-070-02	PID_1316_02-038-03	PID_1316_02-016-03	PID_1316_01-061-01	PID_1316_01-115-31	CHRF_02_056_35	PID_1316_01-111-31	A01_008_03	PID_1316_01-056-31	PID_1316_03-061-03	PID_1316_02-111-01	A01_048_01	s01_038_01	PID_1316_02-115-01	s01_016_01	CHRF_02_056_01	PID_1316_01-061-02	PID_1316_D-01-111-01	PID_1316_01-115-32	CHRF_R_02_056_31	PID_1316_01-039-33	PID_1316_02-115-02	s01_038_35	PID_1316_01-034-31	PID_1316_02-111-02	s01_023_03	PID_1316_01-016-02	PID_1316_01-039-01	PID_1316_01-038-02	PID_1316_01-093-01	s01_023_31	PID_1316_01-012-02	s01_029_01	s01_029_36	PID_1316_03-063-03	PID_1316_01-070-01	PID_1316_01-063-01	CHRF_02_063_32	CHRF_02_063_02	CHRF_02_063_35	A01_007_31	PID_1316_02-093-01	PID_1316_01-063-31	PID_1316_02-038-02	s02_007_01	PID_1316_02-012-02	CHRF_R_03_056_01	CHRF_03_061_01	PID_1316_02-070-01	s01_023_01	PID_1316_01-012-32	PID_1316_01-039-31	PID_1316_01-093-31	s01_008_02	CHRF_01_063_32	s01_020_01	PID_1316_03-093-01	PID_1316_01-034-01	PID_1316_R-03-070-01	PID_1316_01-039-03	CHRF_02_061_01	PID_1316_03-070-01	PID_1316_01-063-03	PID_1316_01-115-02	PID_1316_01-111-02	PID_1316_02-029-36	PID_1316_02-029-01	PID_1316_01-056-35
Cluster 129|tet(59)_1_KU736878|tetracycline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	786.4447484365478	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	523.6693722380469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 130|tet(H)_1_Y16103|tetracycline	0.0	0.0	0.0	0.0	0.0	69.58041617438522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	1331.3386098532987	0.0	154.16627946663607	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.28132632698978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 133|tet(J)_1_ACLE01000065|tetracycline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	11.8141801561817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 134|blaPAO_1_AY083595|beta-lactam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8144393715368816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.68914784069673	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 135|tet(C)_1_NC_003123|tetracycline	1.7316878392173003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.91589526178046	0.0	0.0	0.0	1.5534579378722646	0.0	10.534932371543363	2.255325631221891	0.0	0.0	0.0	0.0	37.39878344727542	3.1494452179811283	0.0	0.0	2.7547980497793416	0.0	3.7817260914246806	0.0	0.0	31.7301552522651	0.0	0	0.0	0.0	0.0	0.9117420510767634	36.94639572817116	3.887078382795654	2.0128332549591264	11.720110154239851	0.0	0.0	5.890524833782645	0.0	3.7883190938752898	0.0	0.985631483939756	3.0364363311472053	0.0	0	0.0	0.0	0.0	0.0	4.8390168718529925	2.5812364276330055	444.2583639816793	0.0	4.629618002001083	0.0	0.0	7.130930924147199	0.5977010604983618	0	90.25933971422968	0.0	0.0	9.365703766209936	0	2.3287150618355286	0.0	0.0	1.9576485733525903	0.0	0.0	0.0	0.0	0.0	0	0.0	16.48752955614987	1.1071916722746662	0.0	0.0	0.0	0.0	301.0254371310783	0.0	86.04994082433922	0.0	62.86143508433436	0.0	0.0	0.0	0.0	0.0	0.0	1.7097173378352424	0.0	0.0	0.0	0.0	1.4187584026655853	0.0	0.0	0.0
Cluster 137|tet(D)_1_AF467077|tetracycline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.851319506728885	0.0	0.0	2.4990410304901647	0.0	0.0	0.0	2.744189688753347	0.6831211739766366	0.0	0.0	0.0	0.0	0.0	0.0	1.4137720586224203	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.2149611324601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	9.769499980578233	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.4781435752084958	9.479361943497569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 138|tet(41)_1_AY264780|tetracycline	0.0	0.0	0.0	0.0	0.7954358103198899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 139|tet(G)_1_AF133139|tetracycline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.94601227684854	0.0	0.0	0.0	0.0	0.0	0.0	1.3636852653899805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.805459240950144	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	6.689390705276242	0.0	0.0	4.495963324939637	0.0	0.0	0.0	10.648248263865678	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	592.3227574648256	0.0	0.0	0.0	0.0	16.08419015867223	0.0	0	0.0	0.0	0.0	5.4720965825046815	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	179.43971681819795	0.0	0.0	0.0	5.812628220550035	1423.9310300569432	0.0	229.8387420335682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 141|cmx_1_U85507|phenicol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.166963197612181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8993131270242545	0.0	0.0	1.7576625593684145	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	1.2813672069186945	0.0	0.0	0.7423214840984012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.437884003554997	0	0.0	6.5718516853909055	0.0	0.0	0.0	5.162472855266011	42.5105269425161	0.0	0.0	0.0	0.0	4.166386607366903	0.0	0	242.07089390406585	0.0	1.77837994513111	0.0	0	1.360597564218511	0.0	0.0	0.0	0.0	0.0	12.08872076576598	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	239.51613699037486	13.479777001622702	21.39963747551808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 143|tet(Y)_1_EF495198|tetracycline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	72.87518904431332	0.0	0.0	0.0	0.0	20.831933036834513	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.18294059847792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 145|blaOCH-2_1_AJ295340|beta-lactam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4493215536334803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8348596696987585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.82196019554536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 149|tet(X)_1_GU014535|tetracycline	1815.7658408845612	561.5740523765817	13.381309574493464	3533.6824557970644	0.0	49.700297267418016	10.360589544068166	0.0	920.2168638163197	2.785166468536423	0.0	48.126530020856535	0.0	445.22689718548884	80.27949251800482	0.0	0.0	0.0	385.8896069691801	0.0	513.2910866267307	0.0	139.48811046905075	0.0	0.0	0.0	42.74519964318559	3.483938287319536	15738.712533160764	0.0	1551.9674026264372	6.5113321531847665	0.0	20.758184477007507	0	0.0	87.5646037088686	0.0	0.0	38.75946858287967	0.0	12.752022637547533	22.69619049252372	10.137581703484923	432.94846946801846	0.0	0.0	0.0	4739.499091781721	0.0	1295.0652322758651	82.7575088853289	0	18.332775723626924	0.0	106.839894660059	5.204727866535621	6.254098832139603	362.63460639340377	5415.994097315711	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	1162.1917039483635	0.0	11777.942166393523	0	11.686561221233998	24.36686134343113	0.0	8850.372809028626	0.0	127.15167745216444	87.43871711779605	0.0	0.0	0	0.0	135524.51601714763	0.0	60.48516226387472	2522.2790114781237	0.0	0.0	0.0	8831.740021917016	5404.637427936279	97.50034192151158	604.382211227034	0.0	31.10131981664445	41.59400886551342	3.1024382546223443	97.94453489575194	333.69585536735707	58.7410028213394	3603.36629000644	648.8625357956756	614.5963409043298	0.0	0.0	0.0	18.578389097606767	0.0
Cluster 150|tet(X3)_1_MK134375|tetracycline	17.68795435771957	70.66163572950366	0.0	293.596132958981	0.0	0.0	0.0	0.0	11.946785386067697	0.0	0.0	0.0	0.0	36.73524700541307	0.0	0.0	0.0	0.0	31.413464149162053	0.0	13.467246001253693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.84762351126452	0.0	24.15513467122859	0.0	0.0	0.0	0	0.0	8.349949663580945	0.0	0.0	0.0	0.0	0.0	2.8558120487281498	1.0137581703484924	33.291835647701454	0.0	0.0	0.0	55.92763465187654	0.0	124.3230759862381	13.792918147554818	0	0.0	0.0	5.883936227655424	0.0	0.0	23.8764369556053	385.1974278056561	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	21.244020976516264	0.0	79.54083246712162	0	0.0	0.0	0.0	122.87740598811348	0.0	9.702336833699295	5.324793670635016	0.0	0.0	0	0.0	1664.3869974854454	0.0	1.5710431756850578	245.83467734080688	0.0	0.0	0.0	90.78427518548861	284.853120063553	0.0	9.426030792787726	0.0	2.5917766513870375	0.0	0.0	11.376963442039308	5.260139313036326	2.2592693392822847	388.6365853358703	19.845102320645353	22.269803389259195	0.0	0.0	0.0	2.6540555853723955	0.0
Cluster 156|tet(Z)_1_AF121000|tetracycline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.248148220378766	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	28.08731244416242	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2311.1946332429184	202.61789805564123	136.08831957087278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 157|blaCMY-2_1_X91840|beta-lactam	0.0	0.0	165.92823872371895	0.0	18.323432059154605	0.0	0.0	242351.03418839627	0.0	0.0	0.0	0.0	78.66173420884368	8.163388223425127	0.0	0.0	553.7170349700274	0.0	0.0	0.0	0.0	0.0	489.5255244881151	0.0	14256.458378036623	0.0	29.191843658760895	525.1966208334451	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	3102.556116538803	0.0	0.0	0.0	22.846496389825198	16.220130725575878	0.0	0.0	0.0	0.0	0.0	0.0	4.324280903869151	42887.056766934074	0	29.33244115780308	44870.33173131162	0.0	17313.77655547011	0.0	0.0	0.0	0.0	0.0	209.1862418238858	0.0	16.94025323874455	0.0	0	0.0	0.0	39308.642075854885	0.0	0	0.0	24.366861343431133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6185.099219185319	0.0	83.54838987273682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.09463358833904	0.0	0.0	0.0	0.0	28815.53900130676	57824.33934208353	0.0	0.0	0.0
Cluster 158|blaMOX-5_1_GQ152600|beta-lactam	0.0	0.0	0.0	0.0	178.9118699519506	0.0	19.12724223520277	0.0	0.0	0.0	0.0	0.0	0.0	4.3956705818443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2455264352892996	0.0	0.0	0.0	7.8039665860892375	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.2843539529465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	2.1121822355686137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	329.9110777475704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.98701476764677	0.0	0.0
Cluster 159|blaADC-25_1_EF016355|beta-lactam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.637800762834082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.353210165236934	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	45.87514547008629	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 160|blaCMY-1_1_X92508|beta-lactam	0.0	0.0	0.0	0.0	88.92972359376368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.524654513653079	0.0	0.0	7.405955565821856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	89.45653366666826	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.58043710446549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 161|blaFOX-1_1_X77455|beta-lactam	0.0	0.0	0.0	0.0	184.70019515627843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 163|blaCMH-3_1_KX192165|beta-lactam	128.6396680561423	0.0	48.17271446817647	0.0	0.0	0.0	94.72539011719466	0.0	0.0	0.0	0.0	0.0	78.66173420884368	0.0	0.0	0.0	0.0	0.0	2412.5540466556454	25.24654513653079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	133.59919461729513	0.0	0.0	103.35858288767912	0.0	0.0	34.2697445847378	969.1528108531587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	14.66622057890154	0.0	458.9470257571231	0.0	0.0	0.0	0.0	0.0	0.0	11.800055586521852	214.02198569384305	0.0	0.0	0	0.0	66.76692306905112	0.0	0.0	0	0.0	48.73372268686226	0.0	67.25921169875686	0.0	0.0	191.69257214286054	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	422.1377121284217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.409753018489377	0.0	708.3654274888919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 164|blaACT-1_1_U58495|beta-lactam	6.4319834028071154	51.39028053054812	28.903628680905882	0.0	4.886248549107895	0.0	41.44235817627266	0.0	0.0	0.0	0.0	10.043797569570058	235.98520262653105	0.0	13.37991541966747	0.0	0.0	0.0	1675.384754621976	14.426597220874738	8.978164000835795	0.0	2.11598730452053	0.0	0.0	0.0	16.68105351929194	0.0	0.0	0.0	4.831026934245719	0.0	0.0	0.0	0	0.0	258.84843957100935	0.0	0.0	0.0	0.0	0.0	5.7116240974562995	260.33309814549284	0.0	0.0	0.0	0.0	22.371053860750614	0.0	1.7297123615476604	0.0	0	13.199598521011385	0.0	7.845248303540565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.880130041689947	0	0.0	0.0	6.266672187604864	0.0	0	0.0	64.32851394665819	0.0	24.834170473387147	0.0	0.0	170.3933974603205	0.0	0.0	0	0.0	0.0	0.0	109.97302229795405	0.0	0.0	10.764234318027011	5150.080087966744	0.0	0.0	0.0	0.0	4.407638038564196	0.0	0.0	0.0	6.501121966879605	228.64072213997898	0.0	0.0	0.0	12.725601936719539	0.0	0.0	0.0	0.0	0.0
Cluster 165|blaACT-5_1_FJ237369|beta-lactam	32.15991701403558	0.0	482.5168613123906	0.0	11.454648238072608	0.0	131.60617725298766	0.0	48.83166922829856	126.38263581817735	0.0	0.0	0.0	15.992211355726273	6.141600520503101	0.0	0.0	0.0	136.36533289669035	1.6555111564938223	0.0	0.0	84.89965455432784	0.0	0.0	0.0	51.00027018603191	0.5330615958740273	0.0	0.0	22.096008436959927	0.0	0.0	0.0	0	181.94069531202948	20.532663107166258	0.0	0.0	0.0	0.0	0.0	3.9325936408715507	234.39418417369075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	890.1915031702123	0.0	0.0	17296.931845243187	1335.64311780153	0.0	0.0	0.0	0.0	0.6770523697184669	0.0	0.0	0.0	0	0.0	6.069720279004647	0.0	0.0	0	0.0	0.0	0.0	5.767498607207397	0.0	0.0	23.743342269061053	0.0	0.0	0	0.0	0.0	0.0	34.87200753897653	0.510597950118136	0.0	16.14635147704052	898.2536890863794	0.0	0.0	0.0	0.0	9002.179198326525	0.0	0.0	0.0	0.0	80.82793305059099	0.0	21.041368187942933	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 166|blaACT-12_1_JX440355|beta-lactam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.34052675964597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	8.349949663580945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	7.33311028945077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 167|blaMIR-2_1_AY227752|beta-lactam	19.295950208421345	0.0	48.17271446817647	17.270360762293	4.886248549107895	0.0	230.893138410662	0.0	0.0	0.0	0.0	0.0	0.0	8.163388223425127	0.0	0.0	0.0	0.0	1231.4077946471523	18.03324652609342	0.0	0.0	5.2899682613013255	0.0	0.0	0.0	16.68105351929194	0.0	0.0	0.0	33.817188539720036	0.0	0.0	0.0	0	0.0	75.1495469722285	0.0	0.0	51.67929144383956	0.0	0.0	5.7116240974562995	214.9167321138804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	7.33311028945077	0.0	11.767872455310847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.760260083379894	0	0.0	0.0	0.0	0.0	0	0.0	68.22721176160717	0.0	67.25921169875686	0.0	77.61869466959436	596.3768911111217	0.0	0.0	0	0.0	0.0	0.0	534.1546797329197	0.0	0.0	0.0	675.4203394054748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.50560983439802	182.3514961852593	0.0	0.0	0.0	19.08840290507931	0.0	0.0	0.0	0.0	0.0
